f, RPR, RBV, F_last, Recl_last
549.515,0.838228,1.42034,0.0510144,295502
549.471,0.837917,1.41517,0.0513407,293787
549.449,0.838663,1.42401,0.0514174,290198
549.429,0.838599,1.42278,0.0512533,294643
549.398,0.839405,1.43089,0.0509643,296552
549.356,0.840076,1.43798,0.0508196,296854
549.291,0.840683,1.44371,0.0508646,294564
549.182,0.84001,1.43381,0.0510029,298426
548.99,0.840145,1.43451,0.0514604,292262
548.766,0.838995,1.42126,0.0517004,297444
548.511,0.839492,1.42608,0.0511367,306756
548.239,0.839834,1.43055,0.0513421,300648
547.77,0.839036,1.42075,0.0517873,296920
546.894,0.838953,1.42011,0.0518209,294334
545.624,0.838705,1.41966,0.0514432,295442
568.014,0.834613,1.38944,0.053729,267797
545.623,0.837668,1.41114,0.0520421,287811
545.442,0.838165,1.41514,0.0517571,291406
546.004,0.831696,1.34567,0.0550415,269848
545.406,0.836891,1.40087,0.0523937,286984
545.383,0.835174,1.38268,0.0530188,284420
545.336,0.83565,1.3879,0.0528196,285144
545.116,0.840331,1.44115,0.05087,292482
544.619,0.839936,1.43722,0.0509914,289593
543.763,0.839419,1.42977,0.0517147,280881
542.538,0.839736,1.43211,0.0522047,267702
541.955,0.839896,1.43282,0.0529733,252405
541.768,0.841194,1.44422,0.0525974,254942
541.677,0.840964,1.44196,0.0527954,250769
541.603,0.841457,1.44762,0.0526485,250568
541.564,0.842451,1.45918,0.0522863,250960
541.545,0.84268,1.46135,0.0522107,250876
541.534,0.842825,1.46347,0.0523082,247632
541.528,0.842665,1.46134,0.0522717,249015
541.522,0.842828,1.46337,0.0521509,249903
541.517,0.842696,1.46226,0.0521187,250491
541.513,0.842603,1.46192,0.0520338,251324
541.511,0.842636,1.46223,0.05207,250964
541.509,0.842474,1.46056,0.0520891,250982
541.508,0.842483,1.4607,0.0521045,250756
541.507,0.842369,1.45951,0.0521068,251064
541.506,0.842396,1.4599,0.052079,251150
541.506,0.842396,1.4599,0.0520744,251082
541.505,0.842384,1.45973,0.0520829,251000
541.505,0.842413,1.46005,0.0520841,250854
541.505,0.842401,1.45989,0.0520998,250727
541.504,0.842415,1.46007,0.0521001,250680
541.504,0.842424,1.46019,0.0521005,250624
541.504,0.842433,1.46031,0.0520967,250630
541.504,0.842441,1.4604,0.0520955,250602
541.504,0.842427,1.46022,0.0521,250643
541.503,0.842401,1.45989,0.0521084,250742
541.503,0.842354,1.45928,0.0521237,250914
541.503,0.842317,1.45882,0.0521332,251117
541.503,0.842303,1.45862,0.0521374,251212
541.503,0.84232,1.45883,0.0521305,251207
541.503,0.842347,1.45916,0.0521236,251083
541.502,0.84238,1.45959,0.0521133,250932
541.502,0.842401,1.45986,0.0521082,250795
541.502,0.842405,1.45993,0.0521069,250738
541.502,0.842401,1.45989,0.0521078,250730
541.502,0.842391,1.45978,0.0521097,250757
541.502,0.842382,1.45967,0.0521104,250808
541.502,0.842374,1.45958,0.0521101,250866
541.502,0.842372,1.45955,0.0521079,250920
541.502,0.842372,1.45954,0.052106,250959
541.502,0.842375,1.45957,0.0521038,250984
541.502,0.842377,1.45959,0.0521034,250987
541.502,0.842381,1.45963,0.0521045,250964
541.502,0.842382,1.45964,0.0521081,250913
541.502,0.842384,1.45965,0.0521119,250858
541.502,0.842383,1.45964,0.0521145,250826
541.502,0.842384,1.45966,0.0521142,250814
541.502,0.842384,1.45967,0.0521132,250819
541.502,0.842384,1.45967,0.0521117,250829
541.502,0.842382,1.45965,0.0521109,250844
541.502,0.84238,1.45963,0.0521101,250857
541.502,0.842377,1.4596,0.0521101,250869
541.502,0.842376,1.45959,0.0521101,250874
541.502,0.842375,1.45958,0.0521103,250876
541.502,0.842375,1.45958,0.0521104,250876
541.502,0.842375,1.45958,0.0521105,250875
541.502,0.842376,1.45959,0.0521106,250873
541.502,0.842377,1.4596,0.0521107,250870
541.502,0.842378,1.4596,0.0521109,250866
541.502,0.842378,1.45961,0.0521111,250863
541.502,0.842378,1.45961,0.0521111,250862
541.502,0.842378,1.45961,0.052111,250862
541.502,0.842378,1.45961,0.0521109,250863
541.502,0.842378,1.45961,0.0521109,250864
541.502,0.842378,1.45961,0.0521109,250864
541.502,0.842378,1.45961,0.0521109,250865
